date,day_label,session_start_time,session_end_time,item_time,event_type,session_title,session_id,session_url,room,title,item_id,item_url,source
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Ski Rental with Distributional Predictions of Unknown Quality,62382,https://icml.cc/virtual/2026/poster/62382,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Envy-Free Allocation of Indivisible Goods via Noisy Queries,64534,https://icml.cc/virtual/2026/poster/64534,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Rationality Measurement and Theory for Reinforcement Learning Agents,64009,https://icml.cc/virtual/2026/poster/64009,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Selling Data as a Digital Good with Scaling Valuations,60584,https://icml.cc/virtual/2026/poster/60584,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Learning in Bayesian Stackelberg Games With Unknown Follower's Types,64796,https://icml.cc/virtual/2026/poster/64796,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,A Stronger Benchmark for Online Bilateral Trade: From Fixed Prices to Distributions,64572,https://icml.cc/virtual/2026/poster/64572,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Approximate Proportionality in Online Fair Division,66347,https://icml.cc/virtual/2026/poster/66347,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Online Fair Division with Additional Information,64564,https://icml.cc/virtual/2026/poster/64564,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Welfare-Optimal Classification with Accuracy Auctions,64562,https://icml.cc/virtual/2026/poster/64562,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Why Agentic Theorem Prover Works: A Statistical Provability Theory of Mathematical Reasoning Models,62379,https://icml.cc/virtual/2026/poster/62379,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,A Theoretical Framework for Modular Learning of Robust Generative Models,63781,https://icml.cc/virtual/2026/poster/63781,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,On the Accuracy of Newton Step and Influence Function Data Attributions,61869,https://icml.cc/virtual/2026/poster/61869,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Robust and Consistent Ski Rental with Distributional Advice,66404,https://icml.cc/virtual/2026/poster/66404,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Respecting Modality Gap in Post-hoc Out-of-distribution Detection with Pre-trained Vision-Language Models,65756,https://icml.cc/virtual/2026/poster/65756,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,"Online Tensor Learning: Computational and Statistical Trade-offs, Adaptivity and Optimal Regret",71803,https://icml.cc/virtual/2026/poster/71803,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,On Regret Bounds of Thompson Sampling for Bayesian Optimization,60600,https://icml.cc/virtual/2026/poster/60600,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Online Conformal Prediction via Universal Portfolio Algorithms,65365,https://icml.cc/virtual/2026/poster/65365,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Online Packet Scheduling with Deadlines and Learning,61302,https://icml.cc/virtual/2026/poster/61302,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,The Cost of Learning under Multiple Change Points,60699,https://icml.cc/virtual/2026/poster/60699,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Stronger Benchmarks for Prediction as a Service with Constraints,62238,https://icml.cc/virtual/2026/poster/62238,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Revenue Efficiency of Correlated Equilibria in First Price Auctions,61773,https://icml.cc/virtual/2026/poster/61773,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Prediction-Powered Adaptive Inference with Pretrained AI Models for Contextual Bandits,62629,https://icml.cc/virtual/2026/poster/62629,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,"Parameter-free Dynamic Regret: Time-varying Movement Costs, Delayed Feedback, and Memory",60670,https://icml.cc/virtual/2026/poster/60670,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Online Social Welfare Function-based Resource Allocation,61410,https://icml.cc/virtual/2026/poster/61410,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Non-Stationary Online Structured Prediction with Surrogate Losses,64806,https://icml.cc/virtual/2026/poster/64806,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Logarithmic Switching Regret for Online Convex Optimization,64212,https://icml.cc/virtual/2026/poster/64212,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Keep Everyone Happy: Online Fair Division of Numerous Items with Few Copies,66565,https://icml.cc/virtual/2026/poster/66565,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Efficient Online Influence Maximization under the Independent Cascade Model with Node-Level Feedback,64531,https://icml.cc/virtual/2026/poster/64531,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Data- and Variance-dependent Regret Bounds for Online Tabular MDPs,65529,https://icml.cc/virtual/2026/poster/65529,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Beyond First-order Asymptotics in Sequential Mean Testing,65045,https://icml.cc/virtual/2026/poster/65045,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Minimax-Optimal Policy Regret in Partially Observable Markov Games,62689,https://icml.cc/virtual/2026/poster/62689,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Asymptotically Optimal Sequential Testing with Markovian Data,63309,https://icml.cc/virtual/2026/poster/63309,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Towards Understanding Adam Convergence on Highly Degenerate Polynomials,61014,https://icml.cc/virtual/2026/poster/61014,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Collaborative and Efficient Fine-tuning: Leveraging Task Similarity,61063,https://icml.cc/virtual/2026/poster/61063,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,"Taming Stochastic Gradient Descent: Almost Sure Convergence and Saddle-Point Avoidance under $(L_{0},L_{1})$-Smoothness",60947,https://icml.cc/virtual/2026/poster/60947,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,DREAM: A Unified Framework for Drift-Corrected Federated Multi-Objective Learning,65170,https://icml.cc/virtual/2026/poster/65170,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Convergence Analysis of the Lion Optimizer in Centralized and Distributed Settings,66516,https://icml.cc/virtual/2026/poster/66516,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,On the Convergence Rate of LoRA Gradient Descent,65870,https://icml.cc/virtual/2026/poster/65870,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Local Minima in Quadratic-Penalty Relaxations of Binary Linear Programs,65666,https://icml.cc/virtual/2026/poster/65666,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Mixtures Closest To A Given Measure: A Semidefinite Programming Approach,66790,https://icml.cc/virtual/2026/poster/66790,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Momentum Further Constrains Sharpness at the Edge of Stochastic Stability,61855,https://icml.cc/virtual/2026/poster/61855,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,On the Computational Complexity of Performative Prediction,62009,https://icml.cc/virtual/2026/poster/62009,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Optimal Transport with Symmetry Groups,65591,https://icml.cc/virtual/2026/poster/65591,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,"QuantumBoost: A lazy, yet fast, quantum algorithm for learning with weak hypotheses",65564,https://icml.cc/virtual/2026/poster/65564,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Robust Learning via Nested Distributionally Robust Optimization,64376,https://icml.cc/virtual/2026/poster/64376,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Steady-State Behavior of Constant-Stepsize Stochastic Approximation: Gaussian Approximation and Tail Bounds,61876,https://icml.cc/virtual/2026/poster/61876,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,TSP with predictions,62295,https://icml.cc/virtual/2026/poster/62295,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Learning-Augmented Online Minimization with Dual Predictions,64841,https://icml.cc/virtual/2026/poster/64841,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Global Convergence of Adaptive Sensing for Principal Eigenvector Estimation,63394,https://icml.cc/virtual/2026/poster/63394,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Federated Bilevel Performative Prediction,66050,https://icml.cc/virtual/2026/poster/66050,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,A General Framework for Dynamic Consistent Submodular Maximization,65036,https://icml.cc/virtual/2026/poster/65036,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,How Can Mamba Learn In Context with Outliers and Generalize Provably?,65592,https://icml.cc/virtual/2026/poster/65592,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Transformers Learn the Optimal DDPM Denoiser for Multi-Token GMMs,66142,https://icml.cc/virtual/2026/poster/66142,https://icml.cc/virtual/2026/calendar
2026-07-07,TUE 7 JUL,2:00,3:45,,Poster Session,Poster Session 2,68686,https://icml.cc/virtual/2026/session/68686,HALL A,Asymmetric Perturbation in Solving Bilinear Saddle-Point Optimization,62508,https://icml.cc/virtual/2026/poster/62508,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:00,Oral Session,Oral 3A Diffusion Models,68649,https://icml.cc/virtual/2026/session/68649,HALL C,Any-Order GPT as Masked Diffusion Model: Decoupling Formulation and Architecture,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:15,Oral Session,Oral 3A Diffusion Models,68649,https://icml.cc/virtual/2026/session/68649,HALL C,Error Propagation Mechanisms and Compensation Strategies for Quantized Diffusion Models,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:30,Oral Session,Oral 3A Diffusion Models,68649,https://icml.cc/virtual/2026/session/68649,HALL C,High-accuracy and dimension-free sampling with diffusions,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:45,Oral Session,Oral 3A Diffusion Models,68649,https://icml.cc/virtual/2026/session/68649,HALL C,The Flexibility Trap: Rethinking the Value of Arbitrary Order in Diffusion Language Models,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:00,Oral Session,Oral 3B Reinforcement Learning: RLHF and Post-training,68650,https://icml.cc/virtual/2026/session/68650,HALL B2,Mitigating Reward Hacking in RLHF via Bayesian Non-negative Reward Modeling,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:15,Oral Session,Oral 3B Reinforcement Learning: RLHF and Post-training,68650,https://icml.cc/virtual/2026/session/68650,HALL B2,Reinforcement Learning with Evolving Rubrics for Deep Research,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:30,Oral Session,Oral 3B Reinforcement Learning: RLHF and Post-training,68650,https://icml.cc/virtual/2026/session/68650,HALL B2,Simultaneous Speech-to-Speech Translation Without Aligned Data,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:45,Oral Session,Oral 3B Reinforcement Learning: RLHF and Post-training,68650,https://icml.cc/virtual/2026/session/68650,HALL B2,Video-Based Optimal Transport for Feedback-Efficient Offline Preference-Based Reinforcement Learning,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:00,Oral Session,Oral 3C LLM Social Impact & Interpretability,68651,https://icml.cc/virtual/2026/session/68651,HALL D2,Position: AI Should Facilitate Democratic Deliberation at Scale,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:15,Oral Session,Oral 3C LLM Social Impact & Interpretability,68651,https://icml.cc/virtual/2026/session/68651,HALL D2,Activation Oracles: Training and Evaluating LLMs as General-Purpose Activation Explainers,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:30,Oral Session,Oral 3C LLM Social Impact & Interpretability,68651,https://icml.cc/virtual/2026/session/68651,HALL D2,Large Language Models Develop Novel Social Biases Through Adaptive Exploration,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:45,Oral Session,Oral 3C LLM Social Impact & Interpretability,68651,https://icml.cc/virtual/2026/session/68651,HALL D2,Mechanistic Data Attribution: Tracing the Training Origins of Interpretable LLM Units,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:00,Oral Session,Oral 3D Computer Vision,68652,https://icml.cc/virtual/2026/session/68652,HALL D1,Bad Seeing or Bad Thinking? Rewarding Perception for Multimodal Reasoning,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:15,Oral Session,Oral 3D Computer Vision,68652,https://icml.cc/virtual/2026/session/68652,HALL D1,DroneDINO: Towards Heterogeneous Routed Mixture of Experts for Drone-based Unified Object Detection,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:30,Oral Session,Oral 3D Computer Vision,68652,https://icml.cc/virtual/2026/session/68652,HALL D1,Lottery Prior: Randomized Neural Compression for Zero-Shot Inverse Problems,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:45,Oral Session,Oral 3D Computer Vision,68652,https://icml.cc/virtual/2026/session/68652,HALL D1,Scalable Event Cloud Network for Event-based Classification,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:00,Oral Session,Oral 3E Peer Review & Mechanism Design,68653,https://icml.cc/virtual/2026/session/68653,GRAND BALLROOM 101 105,Position: Stop Automating Peer Review Without Rigorous Evaluation,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:15,Oral Session,Oral 3E Peer Review & Mechanism Design,68653,https://icml.cc/virtual/2026/session/68653,GRAND BALLROOM 101 105,Position: The AI Imperative: Scaling High-Quality Peer Review in Machine Learning,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:30,Oral Session,Oral 3E Peer Review & Mechanism Design,68653,https://icml.cc/virtual/2026/session/68653,GRAND BALLROOM 101 105,Incentivizing Truthfulness and Collaborative Fairness in Bayesian Learning,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:45,Oral Session,Oral 3E Peer Review & Mechanism Design,68653,https://icml.cc/virtual/2026/session/68653,GRAND BALLROOM 101 105,"Is Your LLM Overcharging You? Tokenization, Transparency, and Incentives",,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:00,Oral Session,Oral 3F AI Safety & Jailbreaks,68654,https://icml.cc/virtual/2026/session/68654,AUDITORIUM,Jailbreak Foundry: From Papers to Runnable Attacks for Reproducible Benchmarking,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:15,Oral Session,Oral 3F AI Safety & Jailbreaks,68654,https://icml.cc/virtual/2026/session/68654,AUDITORIUM,Quantifying Frontier LLM Capabilities for Container Sandbox Escape,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:30,Oral Session,Oral 3F AI Safety & Jailbreaks,68654,https://icml.cc/virtual/2026/session/68654,AUDITORIUM,Robust Harmful Features Under Jailbreak Attacks: Mechanistic Evidence from Attention Head Specialization in Large Language Models,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:45,Oral Session,Oral 3F AI Safety & Jailbreaks,68654,https://icml.cc/virtual/2026/session/68654,AUDITORIUM,When the Prompt Becomes Visual: Vision-Centric Jailbreak Attacks for Large Image Editing Models,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:00,Oral Session,Oral 3G Theory,68655,https://icml.cc/virtual/2026/session/68655,ASEM BALLROOM 201 203,Exact Functional ANOVA Decomposition for Categorical Inputs,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:15,Oral Session,Oral 3G Theory,68655,https://icml.cc/virtual/2026/session/68655,ASEM BALLROOM 201 203,Joint Learning in the Gaussian Single Index Model,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:30,Oral Session,Oral 3G Theory,68655,https://icml.cc/virtual/2026/session/68655,ASEM BALLROOM 201 203,SVRG and Beyond via Posterior Correction,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:00,11:00,10:45,Oral Session,Oral 3G Theory,68655,https://icml.cc/virtual/2026/session/68655,ASEM BALLROOM 201 203,Towards Fair Sequential Decision-Making: A Causal Decomposition Approach,,,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,TimeSpot: Benchmarking Geo-Temporal Understanding in Vision–Language Models in Real-World Settings,63403,https://icml.cc/virtual/2026/poster/63403,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,BEAT: Tokenizing and Generating Symbolic Music by Uniform Temporal Steps,63349,https://icml.cc/virtual/2026/poster/63349,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,TOM-SWE: User Mental Modeling For Software Engineering Agents,65025,https://icml.cc/virtual/2026/poster/65025,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,Characterizing Agents in Production,61834,https://icml.cc/virtual/2026/poster/61834,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,Faults in Our Formal Benchmarking: Dataset Defects and Evaluation Failures in Lean Theorem Proving,62980,https://icml.cc/virtual/2026/poster/62980,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,When Single Answer Is Not Enough: Rethinking Single-Step Retrosynthesis Benchmarks for LLMs,65783,https://icml.cc/virtual/2026/poster/65783,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,When Does Adaptation Win? Scaling Laws for Meta-Learning in Quantum Control,65086,https://icml.cc/virtual/2026/poster/65086,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,Unlocking Zero-Shot Geospatial Reasoning via Indirect Rewards,64548,https://icml.cc/virtual/2026/poster/64548,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,Training Diffusion Language Models for Black-Box Optimization,63202,https://icml.cc/virtual/2026/poster/63202,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,Towards Sub-second Biological Foundation Model Infrastructure: A Quantized Consistency Diffusion Framework for Molecular Docking,64402,https://icml.cc/virtual/2026/poster/64402,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,Target-Aware Bandit Allocation for Scalable Surrogate Optimization in Chemical Space,66238,https://icml.cc/virtual/2026/poster/66238,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,MeshTok: Efficient Multi-Scale Tokenization for Scalable PDE Transformers,64982,https://icml.cc/virtual/2026/poster/64982,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,PINNfluence: Interpreting PINNs through Influence Functions,61837,https://icml.cc/virtual/2026/poster/61837,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,PLaID++: A Preference Aligned Language Model for Targeted Inorganic Materials Design,60830,https://icml.cc/virtual/2026/poster/60830,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,Position: LLM for Physics Research Requires Domain-Specialized Training and Tooling,67089,https://icml.cc/virtual/2026/poster/67089,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,"SENDAI: A Hierarchical Sparse-measurement, EfficieNt Data AssImilation Framework",63265,https://icml.cc/virtual/2026/poster/63265,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,Scaling Laws of Global Weather Models,62620,https://icml.cc/virtual/2026/poster/62620,https://icml.cc/virtual/2026/calendar
2026-07-08,WED 8 JUL,10:30,12:15,,Poster Session,Poster Session 3,68687,https://icml.cc/virtual/2026/session/68687,HALL A,SimulCost: A Cost-Aware Benchmark and Toolkit for Automating Physics Simulations with LLMs,60755,https://icml.cc/virtual/2026/poster/60755,https://icml.cc/virtual/2026/calendar
